,STORE_NUMBER,SKU_NUMBER,PART_TYPE,PLATFORM_CLUSTER_NAME,APPLICATION_COUNT,POP_EST_CY,POP_DENSITY_CY,PCT_WHITE,AGE,PCT_COLLEGE,PCT_BLUE_COLLAR,MEDIAN_HOUSEHOLD_INCOME,ESTABLISHMENTS,SKU_EXISTENCE_PY,SKU_STORE_PDQ_PY,TOTAL_VIO_PY,LOST_QTY_PY,AVG_CLUSTER_UNIT_SALES_PY,AVG_CLUSTER_LOST_SALES_PY,ROAD_QUALITY_INDEX,VIO_COMPARED_TO_CLUSTER_PY,ADJUSTED_AVG_CLUSTER_SALES_PY,QTY_SOLD_PPY,QTY_SOLD_PY,AVG_CLUSTER_TOTAL_SALES_PY,SALES_SIGNAL_PY,ADJUSTED_LIFECYCLE_PY,PCT_OF_LIFECYCLE_REMAINING,LIFECYCLE_PRE_PEAK_POST,ADJ_AVG_CLUSTER_LOST_SALES_PY,ADJ_AVG_CLUSTER_TOTAL_SALES_PY,py_unit_sales,ppy_unit_sales,py_gross_sales,ppy_gross_sales,py_sales_cost,ppy_sales_cost,PROJECTED_GROWTH_PCT_PY,OTHER_UNIT_PLS_LOST_SALES_PPY,OTHER_UNIT_PLS_LOST_SALES_PY,MPOG_ID,py_qty_sold_transfer,py_qty_sold_on_hand,ppy_qty_sold_transfer,ppy_qty_sold_on_hand,qty_sold_py_diy,qty_sold_py_difm,qty_sold_ppy_diy,qty_sold_ppy_difm
489,4129,1670,0,13.0,0,14402.56,0.005767,0.02,36.51,0.14,0.17,46683.65,303.26,0,0,0.0,0,0.0,0.0,48.3,1.3936362167193168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,4130,1504,3,99.0,1249,20336.09,0.002916,0.24,32.64,0.14,0.16,46060.6,758.18,11,11,1283.1665510000005,0,0.0,0.0,43.1,1.0380189979257055,0.0,0.0,0.0,0.0,0.0,2.24,0.3689285456719515,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,4130,1659,0,99.0,0,20336.09,0.002916,0.24,32.64,0.14,0.16,46060.6,758.18,0,0,0.0,0,0.0,0.0,43.1,1.0380189979257055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,4132,1114,0,41.0,33,12874.39,0.003251,0.15,33.68,0.14,0.2,45715.83,464.66,11,11,60.10709549999999,0,2.32,0.0,46.2,0.8103346614937071,1.8799764146654003,0.0,0.0,2.32,0.0,0.0,0.9305409422279048,2,0.0,1.8799764146654003,16115.0,3966.0,0.0,0.0,0.0,0.0,0.4756345177664974,2244.0,4765.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,4137,867,0,68.0,0,10434.09,0.006411,0.06,35.57,0.14,0.19,45659.32,366.77,11,11,28.587112,0,0.0,0.0,95.4,0.8832907928472905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,-1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,4138,1664,0,50.0,0,15155.35,0.00592,0.15,33.92,0.19,0.14,52999.16,291.19,0,0,0.0,0,0.0,0.0,101.7,2.1233772089597123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,4140,879,0,13.0,0,15213.25,0.004249,0.05,35.98,0.17,0.19,47725.59,687.68,11,11,15.75410375,0,0.0,0.0,48.3,0.7726956283134571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,4140,1278,0,13.0,97,15213.25,0.004249,0.05,35.98,0.17,0.19,47725.59,687.68,11,11,55.11773374999999,0,0.0,0.0,48.3,0.7726956283134571,0.0,0.0,0.0,0.0,0.0,0.49,0.550607988421805,2,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.1111111111111111,64.0,51.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,4140,1681,0,13.0,0,15213.25,0.004249,0.05,35.98,0.17,0.19,47725.59,687.68,0,0,0.0,0,0.0,0.0,48.3,0.7726956283134571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,4141,1617,3,80.0,0,20800.11,0.003692,0.13,34.23,0.14,0.13,48790.8,821.18,6,0,116.0534415,0,0.0,0.0,46.2,1.4698603144660984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,4148,1436,3,67.0,86,13286.18,0.004272,0.06,33.96,0.13,0.24,46685.11,229.75,11,11,25.742994500000005,0,-0.02,0.0,46.2,0.8944276404406871,-0.0178885528088137,0.0,0.0,-0.02,0.0,0.54,0.5573061455750496,2,0.0,-0.0178885528088137,2.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,38.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,4151,1665,0,59.0,0,7570.04,0.0070090000000000005,0.18,34.47,0.13,0.21,47162.35,162.67,0,0,0.0,0,0.0,0.0,46.2,0.8911985445119825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,4152,136,0,87.0,2141,13603.14,0.003303,0.32,33.55,0.13,0.16,48051.89,240.1,11,11,8.569960000000002,0,0.23,0.0,46.2,0.6964643500731434,0.160186800516823,0.0,0.0,0.23,0.0,9.33,0.0038793760442055,1,0.0,0.160186800516823,800.0,975.0,0.0,0.0,0.0,0.0,-0.0024752475247524,70.0,78.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,4155,1517,0,26.0,28,5155.04,0.008901000000000001,0.27,34.15,0.15,0.19,47872.24,148.75,11,11,2.98020725,0,0.06,0.0,37.9,0.8547189840677992,0.0512831390440679,0.0,0.0,0.06,0.0,0.0,0.9721508203934476,2,0.0,0.0512831390440679,4801.0,376.0,0.0,0.0,0.0,0.0,1.1742457367730652,196.0,2690.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,4155,1648,0,26.0,0,5155.04,0.008901000000000001,0.27,34.15,0.15,0.19,47872.24,148.75,0,0,0.0,0,0.0,0.0,37.9,0.8547189840677992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,4155,1658,0,26.0,0,5155.04,0.008901000000000001,0.27,34.15,0.15,0.19,47872.24,148.75,0,0,0.0,0,0.0,0.0,37.9,0.8547189840677992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,4156,333,0,41.0,46,13279.61,0.003121,0.08,32.95,0.15,0.23,51137.64,213.09,11,11,33.877007500000005,0,1.34,0.0,95.4,0.7609431059671975,1.0196637619960447,0.0,0.0,1.34,0.0,0.0,0.8184200933378517,2,0.0,1.0196637619960447,7030.0,6853.0,0.0,0.0,0.0,0.0,-0.023175965665235998,808.0,522.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,4156,1498,0,41.0,33,13279.61,0.003121,0.08,32.95,0.15,0.23,51137.64,213.09,11,11,66.37240625000001,0,0.04,0.0,95.4,0.7609431059671975,0.0304377242386879,0.0,0.0,0.04,0.0,0.0,0.9305409422279048,2,0.0,0.0304377242386879,443.0,1147.0,0.0,0.0,0.0,0.0,-0.7782426778242678,2434.0,2572.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,4156,1687,0,41.0,0,13279.61,0.003121,0.08,32.95,0.15,0.23,51137.64,213.09,0,0,0.0,0,0.0,0.0,95.4,0.7609431059671975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,4157,968,0,67.0,141,9036.94,0.006125,0.04,34.83,0.13,0.21,46392.23,182.74,11,11,46.47506725,0,1.07,0.0,46.2,1.1416449127231958,1.2215600566138196,0.0,0.0,1.07,0.0,0.0,0.9305409422279048,2,0.0,1.2215600566138196,8123.0,2099.0,0.0,0.0,0.0,0.0,0.7465074930149859,1682.0,4256.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,4159,261,0,42.0,0,14789.96,0.006927,0.22,32.59,0.12,0.23,43488.73,203.97,11,11,9.861399,0,0.41,0.0,46.5,0.9687496876655944,0.3971873719428937,0.0,0.0,0.41,0.0,0.0,1.0,2,0.0,0.3971873719428937,2951.0,0.0,0.0,0.0,0.0,0.0,1.0021489971346704,38.0,519.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,4161,267,0,13.0,0,10715.95,0.005893,0.03,35.87,0.14,0.21,46498.97,321.9,0,0,0.0,0,0.0,0.0,48.3,0.5809614206513058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,5.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,4162,1298,3,13.0,82,10112.66,0.00624,0.01,36.56,0.13,0.23,47457.52,259.08,11,11,134.125163,0,0.0,0.0,48.3,0.9245409540208952,0.0,0.0,0.0,0.0,0.0,4.7,0.1442605798091209,1,0.0,0.0,734.0,194.0,0.0,0.0,0.0,0.0,0.193103448275862,1.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,4165,1735,0,29.0,0,13462.61,0.007428,0.02,36.57,0.18,0.19,49041.88,396.03,0,0,0.0,0,0.0,0.0,38.7,1.0920183456960881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,4168,1715,0,18.0,0,16131.87,0.004535,0.4,31.63,0.17,0.15,44821.49,232.0,0,0,0.0,0,0.0,0.0,60.3,0.8131662840534785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,4170,552,0,92.0,24,27053.88,0.006442,0.28,32.81,0.12,0.17,41258.14,714.0,11,11,37.439571,0,0.52,0.0,101.7,1.0461113645778677,0.5439779095804911,0.0,0.0,0.52,0.0,0.58,0.550607988421805,2,0.0,0.5439779095804911,2584.0,2514.0,0.0,0.0,0.0,0.0,-0.059765625,1473.0,1217.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,4170,1710,0,92.0,0,27053.88,0.006442,0.28,32.81,0.12,0.17,41258.14,714.0,0,0,0.0,0,0.0,0.0,101.7,1.0461113645778677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,4201,1116,0,19.0,53,9891.56,0.00702,0.09,33.25,0.13,0.21,52003.87,263.75,11,11,17.087115500000003,0,1.26,0.0,37.5,0.8369513557374139,1.0545587082291414,0.0,0.0,1.26,0.0,0.0,0.9305409422279048,2,0.0,1.0545587082291414,11537.0,3712.0,0.0,0.0,0.0,0.0,0.4161144977471508,2580.0,5664.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,4210,1666,0,43.0,0,10238.03,0.0040149999999999995,0.2,32.42,0.12,0.22,51817.19,372.59,0,0,0.0,0,0.0,0.0,95.4,0.8337551188665768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,4210,1855,0,43.0,15,10238.03,0.0040149999999999995,0.2,32.42,0.12,0.22,51817.19,372.59,11,11,34.51089575,0,0.88,0.0,95.4,0.8337551188665768,0.7337045046025876,0.0,0.0,0.88,0.0,0.44,0.3724775670005658,2,0.0,0.7337045046025876,4150.0,4822.0,0.0,0.0,0.0,0.0,-0.1755980861244019,201.0,159.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,4230,1697,0,78.0,0,15781.84,0.005303,0.19,32.87,0.15,0.15,47356.79,563.49,0,0,0.0,0,0.0,0.0,46.5,1.1145721528313668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,4231,606,0,77.0,45,19005.71,0.004543999999999999,0.17,33.59,0.11,0.21,53160.79,544.58,11,11,23.18195075,0,0.47,0.0,134.0,1.3381053872222242,0.6289095319944452,0.0,0.0,0.47,0.0,0.81,0.5100954046818882,1,0.0,0.6289095319944452,2015.0,1897.0,0.0,0.0,0.0,0.0,-0.0580645161290322,775.0,651.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,4231,1143,0,77.0,9,19005.71,0.004543999999999999,0.17,33.59,0.11,0.21,53160.79,544.58,11,11,16.20981125,0,0.41,0.0,134.0,1.3381053872222242,0.5486232087611118,0.0,0.0,0.41,0.0,0.0,0.8748620674516675,2,0.0,0.5486232087611118,5341.0,3127.0,0.0,0.0,0.0,0.0,-0.38323795458740995,1302.0,2530.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,4231,1758,5,77.0,0,19005.71,0.004543999999999999,0.17,33.59,0.11,0.21,53160.79,544.58,0,0,30.95054975,0,0.0,0.0,134.0,1.3381053872222242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,4240,1344,3,67.0,115,19144.35,0.004697,0.13,34.74,0.16,0.18,45358.39,457.28,11,11,189.10252450000002,0,0.19,0.0,44.3,0.7610859065225779,0.1446063222392898,0.0,0.0,0.19,0.0,2.79,0.3221861718086651,1,0.0,0.1446063222392898,1989.0,544.0,0.0,0.0,0.0,0.0,-0.0299492385786802,5.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,4250,1696,0,67.0,0,14198.92,0.002956,0.09,33.71,0.14,0.2,49549.95,402.36,0,0,0.0,0,0.0,0.0,95.4,0.9067201787317941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,4260,1108,3,68.0,635,11551.05,0.004848,0.07,34.62,0.12,0.23,44399.31,236.46,11,11,145.74897099999995,0,1.27,0.0,95.4,0.7747755750893427,0.9839649803634652,0.0,0.0,1.27,0.0,0.0,0.8952113690687983,2,0.0,0.9839649803634652,15024.0,4920.0,0.0,0.0,0.0,0.0,-0.0520494028230184,5101.0,13803.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,4268,388,3,75.0,31,15887.07,0.005161,0.03,37.19,0.13,0.17,64648.9,416.49,11,11,11.818221000000001,0,0.12,0.0,219.6,1.2881562467863679,0.1545787496143641,0.0,0.0,0.12,0.0,3.65,0.1862893499251122,1,0.0,0.1545787496143641,132.0,122.0,0.0,0.0,0.0,0.0,0.1212121212121212,21.0,30.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,4268,552,0,75.0,24,15887.07,0.005161,0.03,37.19,0.13,0.17,64648.9,416.49,11,11,29.01552425,0,0.37,0.0,219.6,1.2881562467863679,0.4766178113109561,0.0,0.0,0.37,0.0,0.58,0.550607988421805,2,0.0,0.4766178113109561,2584.0,2514.0,0.0,0.0,0.0,0.0,-0.059765625,1473.0,1217.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,4268,1476,3,75.0,178,15887.07,0.005161,0.03,37.19,0.13,0.17,64648.9,416.49,11,11,136.9041585,0,0.73,0.0,219.6,1.2881562467863679,0.9403540601540484,0.0,0.0,0.73,0.0,1.33,0.4864012731113012,2,0.0,0.9403540601540484,3474.0,484.0,0.0,0.0,0.0,0.0,-0.0634782608695652,3.0,57.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,4268,1723,0,75.0,0,15887.07,0.005161,0.03,37.19,0.13,0.17,64648.9,416.49,0,0,0.0,0,0.0,0.0,219.6,1.2881562467863679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,4268,1734,0,75.0,0,15887.07,0.005161,0.03,37.19,0.13,0.17,64648.9,416.49,0,0,0.0,0,0.0,0.0,219.6,1.2881562467863679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,4270,1697,0,92.0,0,9104.53,0.007514,0.5,33.78,0.14,0.2,43784.12,168.67,0,0,0.0,0,0.0,0.0,46.5,0.8244937115081886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,4280,1726,0,59.0,0,10095.4,0.011339,0.57,33.92,0.13,0.18,47784.09,239.32,0,0,0.0,0,0.0,0.0,37.9,0.6714291745667643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,4310,198,3,42.0,140,20519.51,0.0066,0.32,32.63,0.13,0.21,45209.33,415.46,11,11,53.84539225000001,0,0.41,0.0,101.7,1.076920319034523,0.4415373308041543,0.0,0.0,0.41,0.0,2.4,0.4234182831246212,1,0.0,0.4415373308041543,5051.0,4873.0,0.0,0.0,0.0,0.0,0.0370961308336657,136.0,116.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,4310,1651,0,42.0,0,20519.51,0.0066,0.32,32.63,0.13,0.21,45209.33,415.46,0,0,0.0,0,0.0,0.0,101.7,1.076920319034523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,4313,1735,0,0.0,0,11564.8,0.004543,0.09,35.45,0.11,0.15,58624.6,330.22,0,0,0.0,0,0.0,0.0,219.6,0.9430008453449472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,4318,1608,3,17.0,0,11148.81,0.004229999999999999,0.04,29.94,0.12,0.2,49284.23,550.5,9,9,0.7978135000000001,0,0.0,0.0,19.3,0.4372833686497209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,15.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,4320,1737,0,41.0,0,20634.87,0.0029980000000000002,0.17,32.97,0.14,0.19,50926.32,454.28,0,0,0.0,0,0.0,0.0,95.4,1.0406786882976882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,4328,1504,3,57.0,1249,5615.71,0.005097,0.01,37.9,0.11,0.2,52116.35,158.45,11,11,368.94940225000016,0,0.0,0.0,80.9,0.834910993800881,0.0,0.0,0.0,0.0,0.0,2.24,0.3689285456719515,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,4328,1668,0,57.0,0,5615.71,0.005097,0.01,37.9,0.11,0.2,52116.35,158.45,0,0,0.0,0,0.0,0.0,80.9,0.834910993800881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,4329,1675,0,47.0,0,12082.73,0.003423,0.02,34.95,0.09,0.22,52528.2,248.18,0,0,0.0,0,0.0,0.0,10.177659106319599,0.6637166384592649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,4329,1687,0,47.0,0,12082.73,0.003423,0.02,34.95,0.09,0.22,52528.2,248.18,0,0,0.0,0,0.0,0.0,10.177659106319599,0.6637166384592649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,4329,1713,0,47.0,0,12082.73,0.003423,0.02,34.95,0.09,0.22,52528.2,248.18,0,0,0.0,0,0.0,0.0,10.177659106319599,0.6637166384592649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,4330,1325,3,18.0,348,17267.83,0.005693999999999999,0.31,32.07,0.17,0.16,45184.5,280.68,11,11,262.58651625,0,0.01,0.0,60.3,0.7222672268973613,0.0072226722689736,0.0,0.0,0.01,0.0,2.21,0.3689285456719515,1,0.0,0.0072226722689736,164.0,53.0,0.0,0.0,0.0,0.0,0.419753086419753,57.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,4330,1723,0,18.0,0,17267.83,0.005693999999999999,0.31,32.07,0.17,0.16,45184.5,280.68,0,0,0.0,0,0.0,0.0,60.3,0.7222672268973613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,4332,1705,0,70.0,0,15769.64,0.008027,0.71,32.35,0.15,0.17,43996.3,614.1,0,0,0.0,0,0.0,0.0,4.5,1.6643198474201064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,4332,1722,0,70.0,0,15769.64,0.008027,0.71,32.35,0.15,0.17,43996.3,614.1,0,0,0.0,0,0.0,0.0,4.5,1.6643198474201064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,4332,1942,0,70.0,27,15769.64,0.008027,0.71,32.35,0.15,0.17,43996.3,614.1,11,11,18.556383749999995,0,0.67,0.0,4.5,1.6643198474201064,1.1150942977714713,0.0,0.0,0.67,0.0,0.61,0.4241108314231186,2,0.0,1.1150942977714713,7769.0,10027.0,0.0,0.0,0.0,0.0,-0.1684768554434962,348.0,229.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,4340,884,0,64.0,0,18099.22,0.004712,0.31,32.19,0.16,0.17,45560.05,622.97,11,11,26.68046025,0,0.0,0.0,60.3,1.3258313551867282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,-0.6666666666666666,70.0,10.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,4340,1561,3,64.0,50,18099.22,0.004712,0.31,32.19,0.16,0.17,45560.05,622.97,11,11,77.76601825,0,0.02,0.0,60.3,1.3258313551867282,0.0265166271037345,0.0,0.0,0.02,0.0,0.0,0.9600335809403062,3,0.0,0.0265166271037345,345.0,0.0,0.0,0.0,0.0,0.0,1.2892307692307692,0.0,431.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,4340,1818,3,64.0,50,18099.22,0.004712,0.31,32.19,0.16,0.17,45560.05,622.97,11,11,55.32545075,0,0.57,0.0,60.3,1.3258313551867282,0.7557238724564351,0.0,0.0,0.57,0.0,5.5,0.1078865404100875,1,0.0,0.7557238724564351,5086.0,5500.0,0.0,0.0,0.0,0.0,-0.0787819253438114,91.0,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,4340,1896,0,64.0,91,18099.22,0.004712,0.31,32.19,0.16,0.17,45560.05,622.97,11,11,110.62073824999996,0,0.09,0.0,60.3,1.3258313551867282,0.1193248219668055,0.0,0.0,0.09,0.0,0.57,0.4241108314231186,2,0.0,0.1193248219668055,603.0,705.0,0.0,0.0,0.0,0.0,-0.0983870967741935,31.0,41.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,4350,1059,3,41.0,69,15405.37,0.004292,0.22,33.06,0.15,0.17,47327.56,458.89,11,11,64.11646825,0,0.42,0.0,22.0,1.2971571379549305,0.5448059979410707,0.0,0.0,0.42,0.0,6.38,0.0761185246221048,1,0.0,0.5448059979410707,1287.0,1644.0,0.0,0.0,0.0,0.0,-0.2053291536050156,1302.0,1345.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,4355,1651,0,55.0,0,13840.61,0.0019320000000000001,0.05,33.57,0.11,0.18,54455.01,239.32,0,0,0.0,0,0.0,0.0,320.9,0.7135556106585392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
